2.330000000000000000e+03,4.703767616921935603e-03,1.981390400000000000e+03,-3.707715099999999916e-03,4.615898797961459366e+01,1.244935747658422224e+04
5.020000000000000000e+03,1.013481013533504803e-02,1.981290199999999913e+03,-1.152834699999999955e-03,1.435142414653819642e+01,1.244880520148628239e+04
7.450000000000000000e+03,1.502821168517086588e-02,1.982937200000000075e+03,1.177582850000000007e-03,-1.467169535537931324e+01,1.245915324152841822e+04
9.930000000000000000e+03,2.000708609484345979e-02,1.985296599999999899e+03,2.963365950000000030e-03,-3.696498664005591195e+01,1.247393165700197096e+04
1.240000000000000000e+04,2.500406568124433765e-02,1.983677400000000034e+03,2.535076649999999827e-03,-3.159672053018873683e+01,1.246377264374564038e+04
1.490000000000000000e+04,3.010733720354059895e-02,1.979583900000000085e+03,1.967550050000000002e-03,-2.447256947071558741e+01,1.243806839928331829e+04
1.740000000000000000e+04,3.523764628116513031e-02,1.975160299999999779e+03,2.405536299999999888e-03,-2.985342275687597535e+01,1.241026226948641488e+04
2.010000000000000000e+04,4.085822602120155883e-02,1.967779999999999973e+03,3.477028450000000000e-03,-4.298972379004554512e+01,1.236385164528961468e+04
2.100000000000000000e+04,4.276178190177832433e-02,1.964370900000000120e+03,3.909813100000000298e-03,-4.825689311857694008e+01,1.234241203865416901e+04
2.240000000000000000e+04,4.575680686123318602e-02,1.958178599999999960e+03,4.648909100000000148e-03,-5.719831339268554160e+01,1.230346605275530055e+04
2.400000000000000000e+04,4.923028197720915461e-02,1.950019299999999930e+03,5.591959500000000249e-03,-6.851454776068240449e+01,1.225214104769091500e+04
2.790000000000000000e+04,5.791795838158749626e-02,1.926863499999999931e+03,8.341716000000000755e-03,-1.009918245422344398e+02,1.210641920225343893e+04
