5.00E+03;9.31E-02;5.65E+02;7.28E-03;-2.58E+01;3.55E+03
1.00E+04;2.03E-01;5.18E+02;3.02E-02;-9.82E+01;3.25E+03
1.50E+04;3.19E-01;4.95E+02;6.00E-02;-1.86E+02;3.10E+03
2.00E+04;4.35E-01;4.84E+02;9.05E-02;-2.75E+02;3.03E+03
2.50E+04;5.50E-01;4.78E+02;1.20E-01;-3.62E+02;2.98E+03
2.80E+04;6.19E-01;4.76E+02;1.38E-01;-4.13E+02;2.96E+03
