1.000000000000000000e+03,4.427253125408275175e-02,2.751567100000000210e+03,-9.411392000000000581e-08,1.627098479589849170e-03,1.728860597443866573e+04
2.000000000000000000e+03,8.854506250816550350e-02,2.751567100000000210e+03,-8.433444500000000552e-08,1.458024989677976328e-03,1.728860597443868392e+04
3.000000000000000000e+03,1.328175937622482483e-01,2.751567100000000210e+03,-7.278174499999999763e-08,1.258294911437076065e-03,1.728860597443869847e+04
4.000000000000000000e+03,1.770901250163310070e-01,2.751567100000000210e+03,-6.135190000000000028e-08,1.060688824883168450e-03,1.728860597443871302e+04
5.000000000000000000e+03,2.213626562704137657e-01,2.751567100000000210e+03,-4.961986499999999696e-08,8.578582944898452411e-04,1.728860597443873121e+04
6.000000000000000000e+03,2.656351875244964966e-01,2.751567100000000210e+03,-3.848109050000000298e-08,6.652844111212185933e-04,1.728860597443873121e+04
7.000000000000000000e+03,3.099077187785792553e-01,2.751567100000000210e+03,-2.720702449999999957e-08,4.703715263174015806e-04,1.728860597443874212e+04
8.000000000000000000e+03,3.541802500326620140e-01,2.751567100000000210e+03,-1.613108799999999892e-08,2.788840243709970503e-04,1.728860597443874576e+04
9.000000000000000000e+03,3.984527812867447727e-01,2.751567100000000210e+03,-4.783800099999999994e-09,8.270523498938063068e-05,1.728860597443874212e+04
1.000000000000000000e+04,4.427253125408275314e-01,2.751567100000000210e+03,5.286855499999999890e-09,-9.140236158329431530e-05,1.728860597443874212e+04
1.100000000000000000e+04,4.869978437949102901e-01,2.751567100000000210e+03,1.217376750000000069e-08,-2.104674695319283008e-04,1.728860597443874212e+04
1.200000000000000000e+04,5.312703750489929932e-01,2.751567199999999957e+03,1.524629150000000160e-08,-2.635871358944623724e-04,1.728860660275727059e+04
1.300000000000000000e+04,5.755429063030758075e-01,2.751567199999999957e+03,1.505168500000000022e-08,-2.602226606736226383e-04,1.728860660275727423e+04
1.400000000000000000e+04,6.198154375571585106e-01,2.751567100000000210e+03,1.321538250000000071e-08,-2.284755408439930824e-04,1.728860597443874212e+04
1.500000000000000000e+04,6.640879688112413248e-01,2.751567000000000007e+03,1.118946750000000027e-08,-1.934502876407384435e-04,1.728860534612021365e+04
1.600000000000000000e+04,7.083605000653240280e-01,2.751567100000000210e+03,9.542080499999999535e-09,-1.649692699408754782e-04,1.728860597443873849e+04
1.700000000000000000e+04,7.526330313194068422e-01,2.751567100000000210e+03,8.756687499999999908e-09,-1.513909198287929393e-04,1.728860597443874212e+04
1.800000000000000000e+04,7.969055625734895454e-01,2.751567100000000210e+03,8.625356500000000623e-09,-1.491203899175641470e-04,1.728860597443874576e+04
1.900000000000000000e+04,8.411780938275722486e-01,2.751567000000000007e+03,8.928931999999999912e-09,-1.543687815103438488e-04,1.728860534612021365e+04
2.000000000000000000e+04,8.854506250816550628e-01,2.751567000000000007e+03,9.453921999999999771e-09,-1.634451264310035970e-04,1.728860534612021365e+04
2.100000000000000000e+04,9.297231563357377659e-01,2.751567000000000007e+03,1.004943750000000002e-08,-1.737407588880009700e-04,1.728860534612021365e+04
2.200000000000000000e+04,9.739956875898205801e-01,2.751567100000000210e+03,1.070756950000000074e-08,-1.851189500294180479e-04,1.728860597443874212e+04
2.300000000000000000e+04,1.018268218843903394e+00,2.751566899999999805e+03,1.129856850000000055e-08,-1.953364846735053785e-04,1.728860471780168155e+04
2.400000000000000000e+04,1.062540750097985986e+00,2.751566899999999805e+03,1.184063949999999919e-08,-2.047081359214888594e-04,1.728860471780167791e+04
2.500000000000000000e+04,1.106813281352068801e+00,2.751566800000000512e+03,1.235932999999999934e-08,-2.136755631812719929e-04,1.728860408948314944e+04
2.600000000000000000e+04,1.151085812606151615e+00,2.751566800000000512e+03,1.287660899999999953e-08,-2.226185950160756381e-04,1.728860408948315307e+04
2.700000000000000000e+04,1.195358343860234429e+00,2.751566700000000310e+03,1.339780450000000081e-08,-2.316293292507070082e-04,1.728860346116462097e+04
2.800000000000000000e+04,1.239630875114317021e+00,2.751566700000000310e+03,1.394424250000000020e-08,-2.410764791488188277e-04,1.728860346116461733e+04
2.900000000000000000e+04,1.283903406368399835e+00,2.751566700000000310e+03,1.451090099999999991e-08,-2.508732132532171498e-04,1.728860346116461733e+04
3.000000000000000000e+04,1.328175937622482650e+00,2.751566599999999653e+03,1.511116200000000080e-08,-2.612508781607960143e-04,1.728860283284608522e+04
