1.000000000000000000e+03,5.594850866284888785e-02,5.758847700000000032e+02,-1.351210949999999932e-02,4.889209169663904220e+01,3.618060392765663892e+03
2.000000000000000000e+03,1.118970173256977757e-01,5.800690100000000484e+02,3.412522700000000103e-03,-1.243755692242982391e+01,3.644659858997760693e+03
3.000000000000000000e+03,1.678455259885466566e-01,5.799398599999999533e+02,4.216793649999999935e-03,-1.536544622191141229e+01,3.643837210797742500e+03
4.000000000000000000e+03,2.237940346513955514e-01,5.708790999999999940e+02,4.380337399999999909e-03,-1.571200381231313514e+01,3.586904761191871785e+03
5.000000000000000000e+03,2.797425433142444184e-01,5.597479299999999967e+02,7.154269000000000427e-03,-2.516156385479613533e+01,3.516909962050307968e+03
6.000000000000000000e+03,3.356910519770933132e-01,5.483285200000000259e+02,1.048103000000000055e-02,-3.610976546708500479e+01,3.445060461406738796e+03
7.000000000000000000e+03,3.916395606399422080e-01,5.378316999999999553e+02,1.459715749999999923e-02,-4.932811938401263063e+01,3.378936190831189833e+03
8.000000000000000000e+03,4.475880693027911028e-01,5.285148199999999861e+02,1.930375299999999988e-02,-6.410306424619616905e+01,3.320137779141862211e+03
9.000000000000000000e+03,5.035365779656399976e-01,5.203594699999999875e+02,2.442062550000000110e-02,-7.984360080422531780e+01,3.268539915623672641e+03
1.000000000000000000e+04,5.594850866284888369e-01,5.132987399999999525e+02,2.985437200000000055e-02,-9.628486073626471864e+01,3.223713518941810889e+03
1.100000000000000000e+04,6.154335952913377872e-01,5.072494400000000496e+02,3.551711400000000241e-02,-1.131980938632473510e+02,3.185131359320330375e+03
1.200000000000000000e+04,6.713821039541866265e-01,5.020717000000000212e+02,4.133293849999999936e-02,-1.303892816367524574e+02,3.151913690618660894e+03
1.300000000000000000e+04,7.273306126170355768e-01,4.975739699999999743e+02,4.724567050000000323e-02,-1.477064763387421067e+02,3.122858262473994728e+03
1.400000000000000000e+04,7.832791212798844160e-01,4.937789999999999964e+02,5.322895500000000141e-02,-1.651430967856846337e+02,3.098106642890028979e+03
1.500000000000000000e+04,8.392276299427333663e-01,4.905371400000000222e+02,5.924849499999999825e-02,-1.826119046131234995e+02,3.076721254497343580e+03
1.600000000000000000e+04,8.951761386055822056e-01,4.877491400000000112e+02,6.527857500000000535e-02,-2.000539109758688596e+02,3.058081641909077007e+03
1.700000000000000000e+04,9.511246472684310449e-01,4.853410499999999388e+02,7.130520499999999651e-02,-2.174443494675695945e+02,3.041725418031686331e+03
1.800000000000000000e+04,1.007073155931279995e+00,4.832579099999999812e+02,7.731941500000000245e-02,-2.347725943626403193e+02,3.027309154060182209e+03
1.900000000000000000e+04,1.063021664594128834e+00,4.814568199999999933e+02,8.331637000000000071e-02,-2.520388859740423015e+02,3.014564650561555482e+03
2.000000000000000000e+04,1.118970173256977674e+00,4.798948199999999815e+02,8.929084499999999369e-02,-2.692358349447014803e+02,3.003223879700548423e+03
2.100000000000000000e+04,1.174918681919826735e+00,4.785335599999999658e+02,9.523784999999999890e-02,-2.863530753231552808e+02,2.993048146460340377e+03
2.200000000000000000e+04,1.230867190582675574e+00,4.773429600000000050e+02,1.011550400000000016e-01,-3.033876628301673009e+02,2.983850222267588833e+03
2.300000000000000000e+04,1.286815699245524414e+00,4.762991199999999594e+02,1.070416450000000047e-01,-3.203409226656224860e+02,2.975481328333762576e+03
2.400000000000000000e+04,1.342764207908373253e+00,4.753827600000000189e+02,1.128976549999999995e-01,-3.372160348198498809e+02,2.967821477583147953e+03
2.500000000000000000e+04,1.398712716571222092e+00,4.745781600000000253e+02,1.187236799999999981e-01,-3.540176918683338272e+02,2.960772800144181929e+03
2.600000000000000000e+04,1.454661225234071154e+00,4.738716799999999694e+02,1.245203099999999952e-01,-3.707497068422853772e+02,2.954250465571078621e+03
2.700000000000000000e+04,1.510609733896919993e+00,4.732509400000000142e+02,1.302877249999999931e-01,-3.874135928728899216e+02,2.948177714759567607e+03
2.800000000000000000e+04,1.566558242559768832e+00,4.725968199999999797e+02,1.360448250000000081e-01,-4.039733257630158505e+02,2.941805817232127083e+03
2.900000000000000000e+04,1.622506751222617671e+00,4.721212600000000066e+02,1.417552300000000098e-01,-4.205063097571982098e+02,2.936469629311525750e+03
3.000000000000000000e+04,1.678455259885466733e+00,4.717044300000000021e+02,1.474375500000000005e-01,-4.369763460201825183e+02,2.931415991838298851e+03
