1.000000000000000000e+03,5.548442683220778347e-03,1.204392000000000053e+03,-1.690769950000000005e-04,1.279476315381935958e+00,7.567418010319630412e+03
2.000000000000000000e+03,1.109688536644155669e-02,1.204458300000000008e+03,-1.295358150000000086e-04,9.803056348298837541e-01,7.567834630178156658e+03
3.000000000000000000e+03,1.664532804966233417e-02,1.204482999999999947e+03,-6.816592499999999907e-05,5.158790311298604436e-01,7.567989870764903571e+03
4.000000000000000000e+03,2.219377073288311339e-02,1.204465400000000045e+03,-1.339042050000000083e-05,1.013370861776394238e-01,7.567879303607711336e+03
5.000000000000000000e+03,2.774221341610389260e-02,1.204406999999999925e+03,2.225910950000000105e-05,-1.684460864032799599e-01,7.567512364389515824e+03
6.000000000000000000e+03,3.329065609932466835e-02,1.204307499999999891e+03,6.254789499999999756e-05,-4.732928653948189623e-01,7.566887174524444163e+03
7.000000000000000000e+03,3.883909878254544756e-02,1.204166699999999992e+03,1.053910399999999971e-04,-7.973888738918510910e-01,7.566002474816106769e+03
8.000000000000000000e+03,4.438754146576622678e-02,1.203984799999999950e+03,1.442376599999999867e-04,-1.091137647715394010e+00,7.564859526735982399e+03
9.000000000000000000e+03,4.993598414898700599e-02,1.203760600000000068e+03,1.852467799999999950e-04,-1.401104927743983986e+00,7.563450785506594912e+03
1.000000000000000000e+04,5.548442683220778521e-02,1.203495899999999892e+03,2.251953450000000051e-04,-1.702879402558667543e+00,7.561787564390612715e+03
1.100000000000000000e+04,6.103286951542855748e-02,1.203234899999999925e+03,2.718772200000000010e-04,-2.055431978823889061e+00,7.560147565353128812e+03
1.200000000000000000e+04,6.658131219864933670e-02,1.203045299999999997e+03,3.320059999999999787e-04,-2.509618929279360700e+00,7.558956136227177922e+03
1.300000000000000000e+04,7.212975488187012285e-02,1.202977200000000039e+03,4.058733000000000024e-04,-3.067804973590062545e+00,7.558528045341948200e+03
1.400000000000000000e+04,7.767819756509089513e-02,1.203023899999999912e+03,4.918782899999999889e-04,-3.718020485354715632e+00,7.558821178259047883e+03
1.500000000000000000e+04,8.322664024831166740e-02,1.203074100000000044e+03,5.871255999999999611e-04,-4.438163145200670456e+00,7.559136205688594600e+03
1.600000000000000000e+04,8.877508293153245356e-02,1.203011899999999969e+03,6.844571000000000032e-04,-5.173637842112492891e+00,7.558744923875414315e+03
1.700000000000000000e+04,9.432352561475322583e-02,1.202750299999999925e+03,7.816849500000000450e-04,-5.907273690991388548e+00,7.557100704352014873e+03
1.800000000000000000e+04,9.987196829797401199e-02,1.202221000000000004e+03,8.767583499999999537e-04,-6.622837342141124850e+00,7.553774419868223049e+03
1.900000000000000000e+04,1.054204109811947843e-01,1.201398200000000088e+03,9.696798499999999483e-04,-7.319732606065652902e+00,7.548603969412558399e+03
2.000000000000000000e+04,1.109688536644155704e-01,1.200327700000000050e+03,1.061364649999999975e-03,-8.004686278956548051e+00,7.541877120493943949e+03
2.100000000000000000e+04,1.165172963476363427e-01,1.199056599999999889e+03,1.152403100000000012e-03,-8.682083735957970561e+00,7.533889808964942858e+03
2.200000000000000000e+04,1.220657390308571150e-01,1.197623900000000049e+03,1.242985500000000007e-03,-9.353332753817909406e+00,7.524887078976375960e+03
2.300000000000000000e+04,1.276141817140779011e-01,1.196062599999999975e+03,1.333569749999999983e-03,-1.002188729724457872e+01,7.515076272341174445e+03
2.400000000000000000e+04,1.331626243972986734e-01,1.194399799999999914e+03,1.424956299999999895e-03,-1.069377731325651126e+01,7.504627655171692822e+03
2.500000000000000000e+04,1.387110670805194457e-01,1.192658599999999979e+03,1.516797299999999953e-03,-1.136641633089120518e+01,7.493686371721614705e+03
2.600000000000000000e+04,1.442595097637402457e-01,1.190853000000000065e+03,1.609082200000000028e-03,-1.203971631600664338e+01,7.482340386157854482e+03
2.700000000000000000e+04,1.498079524469610180e-01,1.188991400000000112e+03,1.701568650000000096e-03,-1.271182944152385375e+01,7.470642479809827819e+03
2.800000000000000000e+04,1.553563951301817903e-01,1.187081200000000081e+03,1.794345549999999895e-03,-1.338339750766514413e+01,7.458639147039566524e+03
2.900000000000000000e+04,1.609048378134025625e-01,1.185128899999999931e+03,1.887079750000000096e-03,-1.405192138480090591e+01,7.446371233033954923e+03
3.000000000000000000e+04,1.664532804966233348e-01,1.183127600000000029e+03,1.980501750000000002e-03,-1.472267362076435404e+01,7.433795373683915386e+03
