2.330000000000000000e+03,1.694224630008699106e-02,5.501041500000000042e+02,2.992181750000000263e-04,-1.034219588944129464e+00,3.456406157969862306e+03
5.020000000000000000e+03,3.656415719462887542e-02,5.491716900000000123e+02,3.671898950000000261e-04,-1.267006171914123902e+00,3.450547261111042644e+03
7.450000000000000000e+03,5.421926595010266581e-02,5.496201300000000174e+02,1.068846550000000003e-03,-3.691117400116534775e+00,3.453363152726522003e+03
9.930000000000000000e+03,7.249139397391744788e-02,5.479271099999999706e+02,1.920333950000000086e-03,-6.611186627429143314e+00,3.442721219108456353e+03
1.240000000000000000e+04,9.127076133799992552e-02,5.434379999999999882e+02,2.894218249999999919e-03,-9.882370894602725997e+00,3.414507356064013493e+03
1.490000000000000000e+04,1.108237091185561990e-01,5.377910600000000159e+02,3.999638750000000277e-03,-1.351494286757788643e+01,3.379013858971845366e+03
1.740000000000000000e+04,1.309278944531550859e-01,5.315903100000000450e+02,5.208927500000000085e-03,-1.739823677919766709e+01,3.340035111846662858e+03
2.010000000000000000e+04,1.532250032560313335e-01,5.247185399999999618e+02,6.606823000000000383e-03,-2.178205999292620731e+01,3.296831865040020148e+03
2.100000000000000000e+04,1.607851644906883037e-01,5.224362599999999475e+02,7.092767500000000426e-03,-2.328246206974545629e+01,3.282481263186231899e+03
2.240000000000000000e+04,1.726651822856777041e-01,5.189233799999999519e+02,7.865440499999999321e-03,-2.564520391359892670e+01,3.260390899795314908e+03
2.400000000000000000e+04,1.864115386567626875e-01,5.149895800000000463e+02,8.772616999999999915e-03,-2.838621444338237154e+01,3.235650449317249240e+03
2.790000000000000000e+04,2.205883966194393253e-01,5.059196300000000406e+02,1.110152650000000019e-02,-3.528938574073860934e+01,3.178590896768529547e+03
